彼 は 就職 を 丁重 に 断 っ た 。,10
標識 は エスカレーター の 位置 を 示 し て い る 。,12
我々 は 第 二 次 大戦 が １９３９ 年 に 起こ っ た と 教え られ た 。,18
１人 で 旅行 が し た い もの だ 。,10
彼 は タイヤ に 空気 を 入れ た 。,9
値段 の 高 い もの の 方 が 結局 は 経済 的 な こと が よく あ る 。,19
彼 は ひもじ そう な 顔 を し て い た 。,12
あなた は 離れ る 前 に 必ず 火 を 消 し なさ い 。,14
忙し く し て い る なら 彼 ら の 邪魔 を し た く は な い 。,19
牛 は 我々 に 牛乳 を 供給 する 。,9
彼 ら は 愛し合 っ て い る 。,9
ビデオ ゲーム は 割 に 合 わ な い 。,10
この 計画 が 成功 する か どう か まだ 分か ら な い 。,14
彼 は 目 を つむ り 、 腕組み を し た まま 、 肘掛け いす に 座 っ て い た 。,22
門 の 所 で 僕 に 向か っ て 吠え 続け て 、 入れ て くれ な かっ た ん だ よ 。,23
今日 は 学校 の はず で は な い の 。,11
キャロル は ホテル に 戻 っ て き た 。,10
私 たち の 最初 の 授業 は 数学 で す 。,11
迷子 の 子 が 交番 で しくしく 泣 い て い た 。,13
チケット を 見せ ず に 門 を 通り抜け る 女性 を 見 た 。,14
副 大統領 は 大統領 の かわり に 、 その 会合 で 話 を し た 。,16
別 の 物 と 取り替え て くださ い 。,9
リスボン へ い く に は 海 から が 一番 よ い 。,13
ボール を 後ろ の 人 に すぐ パス し なさ い 。,12
彼 ら は でき る だけ 早 い 時期 に 結婚 し た い と 思 っ た 。,19
市 の 議員 だっ たら よ く や っ て い る こと だ よ 。,16
地球 の 表面 の ３ 分 の １ は 砂漠 で あ る 。,14
ラジオ の 音 を 小さ く し なさ い 。,10
机 の 上 に 一 冊 の 辞書 が あ る 。,12
クラブ の メンバー は ５０ 人 で す 。,9
お前 の 知 っ た こと か ！,8
彼 は その 大学 に 多額 の きふ を し た 。,12
生理 が 不 規則 で す 。,7
あなた 、 ジョーン と 喧嘩 し た ん で す って ？,12
私 達 は 紙 から 多く の もの を 作 る 。,12
彼 ら は ジョン を 委員 長 に し た 。,11
再び 眠り に 落ち て い く と 、 同じ 夢 を 全部 で ３ 回 見 た 。,19
的 を 外 し て しま っ た 。,9
政府 は これ ら の 法規 を 廃棄 す べ き で あ る 。,15
英語 の アルファベット に は ２６ 文字 あ る 。,10
彼女 は 子供 が 人前 で お 行儀 悪 かっ た の で とても 当惑 し た 。,18
すぐ に お 医者 さん の 忠告 通り に し な く て は いけ な い 。,18
私 は 少し お 金 が ほし い 。,9
鳥肉 を ３ ポンド くださ い 。,7
彼 は 私 に 嘘 を つ い た 。 それ で 私 は 怒 っ て い る の だ 。,22
彼 は どんどん 歩 き つづけ 、 犬 が その 後 を つけ て い っ た 。,18
その 少年 は 靴下 を 履 い た まま 寝 た 。,12
彼 は その 問題 を 解 こ う と し た が 、 とても 難し い こと が わか っ た 。,22
彼 は 責任 あ る 地位 に 任命 さ れ た 。,12
これ は 私 が 今 まで に 見 た うち で 一番 強 い 犬 だ 。,17
天気 予報 で は 今夜 は 雪 だ 。,9
また お 目 に かかれ ま す こと を 楽しみ に し て い ま す 。,17
僕 は 今夜 聞 く つもり な ん だ 。,10
彼 が 今年 大学 を 卒業 でき な かっ た の は 笑い 事 で は な い 。,19
彼 は 彼女 から 離れ て い た 。,9
彼 は イタリア 人 だ 。,6
その 色 は 「 ミッドナイト ・ ブルー 」 と 言 い ま す 。,14
私 は その 侮辱 が 我慢 でき な い 。,10
優し そう な 老人 は 立ち上が っ て 、 握手 を 求め て き た 。,16
彼 は 何 を 企 ん で い る ん だ 。,12
明日 、 必ず 私 に 電話 を 下さ い 。,10
古 い 映画 で は 、 ヒロイン は 大抵 死 ぬ 。,12
女房 の 尻 に しか れ て い る 亭主 は 、 幸せ な 独り者 に 話 し て はじめて 、 自分 の 問題 を 認識 する こと が たびたび だ 。,32
僕 の 言 い た い こと が わか る ？,11
この 詩 は 無名 の 詩人 に よ っ て 書 か れ た 。,15
愚者 の あと 知恵 。,5
その 男 は 地面 に 倒れ た 。,8
決勝 戦 で 負け る ほど 悔し い もの は な い 。,13
私 の 時計 で は 今 ちょうど 九 時 で す 。,12
彼 ら は すぐ に 出発 し た 方 が い い と 決め た 。,16
彼 は 若 い 頃 は 暮らし 向き が よ かっ た 。,13
神 に かけ て 真実 を 語 る 事 を 誓 う 。,13
日本 人 は 清潔 好き な 国民 で す 。,10
警察 署 内 で の 拷問 の 残酷 さ は 筆舌 に 尽く し 難 い 。,17
林 の 中 で いっぱい 虫 に さ さ れ た 。,12
日本 は 豊か な 国 で す 。,8
スリル を 感 じ た く て や っ て い る ん で す よ 。,17
３ 日 ほど の 旅行 と 見 て お き ま しょ う 。,14
八方 美人 に な る な 。,7
彼女 の 親切 は 誤 っ て 解釈 さ れ た 。,12
コーヒー を やめ て 紅茶 を 頂 き ま す 。,11
彼 は 公金 を 着服 し た 。,8
彼 は 書類 を 折り畳 ん で 時計 を 見 た 。,12
「 ドイツ ワイン は 甘口 が 多 く 料理 に 合 わ な い 」 と い う イメージ が 広ま っ て い る 。,26
彼女 は 突然 怒 り だ し た 。,9
戸外 で 運動 し なさ い 。,7
己 を も っ て 他人 を 律 する な 。,11
乗車 券 が 見つか ら な い 。 落と し て しま っ た に ちがい な い 。,19
だれ が この 花瓶 を 壊 し た の で す か 。,13
お 母 さん が だめ だ と 言 っ た の に 、 その 男の子 は 窓 を 開け た 。,21
日没 時 の 富士 山 は 美し い 眺め だ 。,11
勝利 を めざ し て 闘 っ た 。,9
私 たち は 学校 を 休み ま し た 。,10
ごみ の 投げ捨て を 禁止 する 法律 は あ る が めった に 適用 さ れ な い 。,19
私 は 身 を かがめ て 床 に 落ち た ペン を 拾い上げ た 。,15
あの 外国 人 は 何 と 流暢 に 日本 語 を 話 す の で しょ う 。,18
私 は しばしば ロンドン に 行 く 。,8
ケン は うま い 考え を 思いつ い た 。,10
彼 は 彼女 に ２ 度 と 話しかけ よ う と は し な かっ た 。,17
オーストラリア の どこ で 育 っ た の で す か 。,12
その 新し い 政策 は きっと 景気 を 後退 さ せ る 、 と 彼 は 強 く 主張 し た 。,22
外 へ で なさ い 、 で な い と 後悔 し ま す よ 。,16
体壊 し た ら どう する ん だ 。 アンバランス な 食事 は 、 万病 の 元 だ ぞ 。,20
彼 は 年 は と っ て い る けれど も 、 とても 健康 で 活動 的 だ 。,19
彼 は 王 に つ い て の 物語 を 作り上げ た 。,13
私 は 正確 な 日付 は 覚え て い な い 。,12
繰り返 す こと が 物事 を 覚え る の に 役 に 立 つ 。,15
この 土地 の 一部 は 私 の もの だ 。,10
それ は まったく 関係 が な い 。,8
１１ 時 近く だ 。 そろそろ 寝 る 時間 だ 。,11
ジョン は 、 その 会合 の ため の 準備 を いま 整え て い ま す 。,17
日本 人 が 英語 を 流ちょう に 話 す の は 難し い 。,14
われわれ の 先生 は 真 の 意味 で 紳士 で す 。,12
今度 の 秘書 は １ 分間 に ７０ ワード も タイプ が 打て る 。,15
日 が 沈 ん だ の で 、 彼 ら は 仕事 を やめ た 。,16
会社 は 従業 員 を 低 賃金 で 不当 に 利用 し た 。,14
明日 何 が 起こ る か 誰 に わか る の か 。,13
赤ん坊 の 年 は 今 は ２ 歳 で す 。,11
彼女 は その チャイナ ドレス に 魅了 さ れ た 。,11
これ くらい の 大き さ の 箱 が い る 。,11
時計 が １０ 時 を 打 っ た 。,9
下調べ は した か い 。 会議 は ２ 日 後 だ よ 。,14
女の子 達 は ゲーム を し て 遊 ん だ 。,11
彼女 は 毎朝 一 時間 の 散歩 を する こと に し て い る 。,16
彼女 の 言 う こと は たいてい ま ちが っ て い る 。,14
その 赤ん坊 は はいはい し て い る 。,9
私 たち は テレビ を 見 て 楽し み ま す 。,12
それ は 我々 の 計画 と は なん の 関係 も な い 。,14
私 は 飛行 機 の 方 を 好 み ま す 。,12
彼 を 見 る の さえ 嫌 な の に 、 デート する なんて とんでも な い こと で す 。,21
涙 が 彼女 の ほお を つ た って 流れ た 。,12
私 の 名前 が 名簿 から 落ち て い ま す 。,12
あの レストラン で 食べ る の は お 薦め し ま せ ん 。 料理 が ひど い の で す 。,22
私 が 欲し い の は ワープロ で す 。,10
家族 全員 が 集ま っ て パーティー を 開 い た 日 は 、 母 の 最高 の 日 だっ た 。,22
彼 は 状況 を 十分 に 知 っ て い る 。,12
私 は 言 わ れ た とおり に し た だけ で す 。,14
決勝 戦 の 勝者 に 金 の カップ が 贈 ら れ た 。,14
サミット が 開 か れ る の は この 部屋 で す 。,13
すみ に 誰 か が 隠れ て い る 。,10
私 は 毎日 散歩 する こと に し て い る 。,12
その 新し い 学校 は 若者 の 特別 な 要求 を 考慮 に 入れ る こと に 失敗 し た 。,21
※ 基本 的 な 禁止 事項 （ 誹謗 ・ 中傷 の 禁止 等 ） は 「 はじめ に お 読 み 下さ い 」 に 記載 し て あ り ま す 。 必ず お 読 み くださ い 。,40
あなた は パーティー で 気分 が 落ち着 か な かっ た そう で す ね 。,16
住所 は 今 持 っ て い ま せ ん 。,11
テニス を する の は とても 面白 い 。,9
雨 は 夜通し 降 り 続 い た 。,9
登山 は 困難 と 冒険 と 伴 う が 故 に 、 特に 青年 に と っ て 魅力 が あ る 。,23
太陽 は 地球 を 暖か く 明る く する 。,10
私 は 決心 する の に とても 時間 が かか る 。,12
彼女 は 彼 の 言 う こと を 理解 する の が 不 可能 だ と わか っ た 。,20
関税 を 下げ る こと を 望 む 。,9
君 の 質問 は 直接 的 すぎ た 。,9
誰 か み に い っ て き て 。,10
彼 ら は お 似合い の カップル で す 。,10
何 も 見え な かっ た 。,7
私 の 叔父 は ２ 年 前 ガン で 死 ん だ 。,13
あの 写し は 原本 と 違 う 。,8
この 間 は カンガルー の 皮 の 財布 を 土産 に 買 っ て き て くれ た 。,19
彼女 は 子供 たち が 池 で 泳 ぐ の を み ま し た 。,16
ある 人 を 別 の 人 より 賢 く する の は 何 で あ る の か 。,19
生業 の 苦情 を 言 う な 。,8
私 は あまり に も 眠 い の で 宿題 が でき な い 。,15
そう し て くださ れ ば とても うれし い 。,10
彼女 は 新し い 指輪 が 気 に 入 っ て い る よう で あ っ た 。,19
彼女 は あなた より 背 が 高 い か も しれ な い 。,14
トム は スピーチ の 最後 を 美し い 歌 で 締めくく っ た 。,14
あなた は 窓 を 開け っぱなし に し て お い た の で す が ？,17
７ ０ 才 の 老人 は ２０ 才 の 妻 を つね に 家 に お い て 離 さ な かっ た 。 その 老人 は 底意地 が 悪 かっ た 。,33
「 泣 き っ 面 に 蜂 」 だ な 。,11
いく つ か 質問 さ せ て くださ い 。,10
せっかく 雨 の 中 を 会 い に 行 っ た の に 彼女 は 留守 だっ た 。,19
予約 番号 は １００ ３ で す 。,8
こちら は お 気 に 召 し ま し た かしら 。,12
昨年 は 異常 な 冷夏 で 、 稲作 は １０ 年 ぶり の 凶作 だっ た 。,17
ベニス は 美し い 街 だ と 言 わ れ る 。,12
我々 は 道 に 迷 っ た 事 を 知 っ た 。,13
我々 は 最悪 の 事態 を のりき っ た と おも い ま す 。,15
富士 山 は ３７７６ メートル の 高 さ が あ る 。,12
彼女 は 「 さよなら 」 も 言 わ な い で 部屋 を 出 て い っ た 。,19
私 は 何 か 電車 で 読 む もの が 欲し い 。,13
その 新し い 映画 は 大当たり だっ た 。,9
私 は 急 い で 昼食 を と っ た 。,11
あの 子 は ２０ まで 数え られ る 。,9
君 が そう する の は 当然 だ 。,9
彼 は もう 宿題 を や っ て しま っ た 。,12
彼 は 生徒 に この 有名 な 言葉 を 残 し た 。,13
どう 表現 すれ ば い い で しょ う か 。,11
両親 は 、 末っ子 を えこ ひいき する か も しれ な い 。,14
その 先生 は 学校 で の カンニング を なく し た い と 思 っ て い ま す 。,20
彼 は 警官 に 連れ去 ら れ た 。,9
新し く 来 た 人 は 末席 に つ い た 。,12
赤ん坊 は 猫 の 尾 で おもしろ く 遊 ん で た 。,13
彼 の 行動 は 友達 の 行動 を 代表 し て い る 。,14
私 は 自分 が 医者 で あ る こと を 誇り に 思 っ て い る 。,18
彼 ら は 次々 に 立 っ て 出 て い っ た 。,14
その 宿題 は 思 っ た より 時間 が かか っ た 。,13
彼 ら は 私 たち の 家族 と とても 親し い 。,12
彼 ら は 首尾 よ く その 虎 を 生け捕り に し た 。,14
自分 たち の 持ち家 が 欲し い 。,8
日本 は 米国 と 大量 に 貿易 を し て い る 。,13
逆立ち を し た 時首 が ガクン と な り ま し た 。,14
それ は と る に た ら な い 問題 で す 。,13
新し い 産業 で 町 が 大 都会 に 変わ っ た 。,13
マイヤー と その 同僚 の 研究 は 特異 な もの だっ た 。,13
その 計画 に は 絶対 反対 だ 。,8
彼 は 靴 を １ 足 買 っ た 。,10
ドア を 開け なさ い 。,6
パリ で 彼女 の フランス 語 は 通 じ ま し た か 。,14
彼女 は 理解 し がた い よう に 思え る 問題 に 直面 し た 。,16
彼 ら は その 小説 を ドラマ 化 し た 。,11
私 は 政府 の 教育 政策 に は 賛成 でき ま せ ん 。,14
私 は 自分 を 映画 の やくざ と 同一視 し た 。,12
彼女 の 死 は 事実 だ 。,7
あなた は 彼 が 好き な の で しょ う 。,11
彼女 は 金持ち で 、 更に よ い こと に は 、 大変 美し い 。,16
私 は 歳 を 取 っ て 体 の 具合 が 良 く な い 。,16
なぜ 彼 が 私 の 援助 を 断 る の か 誰 に も わか ら な い 。,19
彼女 は 悲し そう に 私 を 見 た 。,10
彼女 は 庭 の 小道 を 歩 い て い た 。,12
当分 の 間 その 問題 は その まま に し て お こ う 。,15
ぎざぎざ の かど が 彼 の ズボン に 引っかか っ て 穴 を 空け た 。,16
ブラウン 氏 は 同僚 の 成功 を ねたまし く 思 っ て い る 。,15
彼 は 帽子 を 買 っ た 。,8
気 を つけ て ！ 車 が 来る から 。,10
私 に は 全く 案 が あ り ま せ ん 。,12
彼女 は それ を 聞 い た 時 、 ただ 泣 い て い た 。,16
彼 ら は ６ フィート の 高 さ の 壁 を 越え な けれ ば な ら な かっ た 。,21
専務 は 社長 と うま く い っ て い な い 。,13
ゴリラ は 話 す の に 唇 や 舌 を 使 う こと が でき な い が 、 別 の 方法 で 人々 と コミュニケーション が でき る の で あ る 。,34
後悔 し た く な い 。,7
今 すぐ それ を や り なさ い 。,9
この 仕事 が 私 の 収入 源 で す 。,10
それ は ナンセンス だ 。 ばか 者 以外 の 誰 も それ を 信 じ な い で あ ろ う 。,22
合図 に 手 を あげ る こと に し ま しょ う 。,13
君 が どこ へ 行 っ て も 、 必ず 僕 に 手紙 を 書 い て く れ 。,20
学生 は 自由 な 時間 を 出来 る だけ 有効 に 利用 す べ き だ 。,17
彼女 は タイプ に 熟達 し た 。,8
新し い 語 を 辞書 で 調べ なさ い 。,10
私 は もう 昼食 を 食べ ま し た 。,10
私 は ６ 時 まで そこ に い ま す 。,11
私 は 毎日 東京 に 行 き ま す 。,10
君 の せっかく の 名 講義 は 猫 に 小判 だっ た ね 。,14
日本 は いく つ か の 分野 で アメリカ に 追いつ い た 。,14
新し い 卵 が テーブル の 上 に たくさん あ る 。,12
理性 が あ る と い う 点 で 人間 は 他 の 動物 と 違 っ て い る 。,21
涙 が 彼女 の 頬 に 流れ た 。,9
トム は 仕事 の こと で は 真っ 正直 だ 。,11
もっと 注意 し て 仕事 を し なさ い 。,10
こ の つまみ を 回 す こと で テレビ の 色 を 調節 でき ま す 。,17
私 は 短編 小説 を 書 く の に 忙し い 。,12
我々 は ６ 時 に 駅 に 着 い た 。,11
彼 の 状態 は 良 く な っ たり 悪 く な っ たり だ 。,16
私 は その 事件 に なん の 関係 も な かっ た 。,13
細か い こと に 気 を つけ る 人 は 、 もの を 書 く 時 に ｉ に 点 を つけ 、 ｔ に 横棒 を つけ る こと を 忘れ な い だ ろ う 。,38
ラジオ を 消 し て くれ な い と 気 が 狂 い そう だ 。,16
上役 に 反対 する こと は 彼 も 勇気 の あ る 男 だ 。,15
医者 は 必ず しも 長生き を し な い 。,10
私 は ボーイ に 、 私 の スーツケース を 部屋 まで 運 ば せ た 。,16
彼女 は まったく 神経 過敏 で あ る 。,9
夫婦 は けんか し た が すぐ に 仲直り を し た 。,13
次 の 駅 で 下車 し ま す 。,9
見送り ありがとう 。,3
ミルク を 一杯 いかが で す か 。,8
彼女 は 彼 が 精 一杯 の お めかし を し て き た の を 見 て 、 ウフッ と 笑 っ た 。,25
彼 は 家 を 買 う 余裕 が あ る 。 まして 自動 車 は 買え る 。,18
彼 は 深 く 息 を し た 。,9
事件 は 、 こんな ふう に 起き た 。,9
私 に 助言 を 求め る と は 君 は 賢明 だ 。,13
彼 は 今 あ る 重要 な 仕事 で とても 忙し い 。,13
多く の 点 で 動物 は 人間 より も 物事 を うま く や る こと が でき る 。,20
彼女 は 母 の ため に ナイフ と フォーク を 磨 い て あげ た 。,16
旅行 は 人 の 視野 を 広め る 。,9
自分 の 仕事 に 誇り を 持 っ て ま す か 。,13
木 は ま も な く 葉 が 落ち る だ ろ う 。,14
車 に キー を 置 き 忘れ た の は 不 注意 で し た ね 。,17
毛先 を そろえ ま す か 。,7
あなた は この 車 を 使 う こと を 許 さ れ て い な い 。,17
太陽 から 地球 まで 距離 は ９千 ３ 百 万 マイル で す 。,14
彼 が 死 ん で 五 年 に な る 。,11
彼 は 芸術 に まったく 関心 が な い 。,10
冬 は 暖か い 衣服 を 着 なさ い 。,10
その 猫 は ミルク を 飲 む 。,8
我々 は エネルギー の 需要 を 減ら さ な く て は な ら な い 。,17
私 は 彼 が 書 い た 手紙 を 持 っ て い ま す 。,16
君 から そんな 素敵 な プレゼント を もら う と は 思 わ な かっ た 。,17
どちら の 少年 に も 会 わ な かっ た 。,11
ロケット は 順調 に 上昇 し た 。,8
彼 が それ を する の は 不 可能 だ 。,11
水中 を 潜水 し て 泳げ ま す か 。,10
その 孤児 は 金持ち に 育て られ た 。,9
私 は 右足 を 折 っ た 。,8
すご く 痛 み ま す か 。,8
彼 の 人気 は 落ち て い る 。,9
私 は ４ 人 家族 で す 。,8
もう すぐ 夕食 で す 。,6
ウッド 氏 は 秘書 に 彼 の 手紙 を タイプ さ せ ま す 。,15
金 を 持 っ て い た ら いくら か 貸 し て 下さ い 。,16
気 に し な く て い い ん で す よ 。,13
警察 は 私 を わき へ 押しのけ た 。,9
１１ 月 １日 の パーティー に 参加 し ま す 。,11
彼女 を 悪 く 言 う 奴 が い たら ただ じゃ お か な い ぞ 。,18
私 は 息子 が 留学 する こと に 反対 だ 。,11
誰 も あなた を 弁護 し な い だ ろ う 。,12
とても 難し かっ た よ 。,6
１０ 分 と かか ら ず に つ き ま す よ 。,13
私 は 本棚 の 本 を すべて 読 ん だ わけ で は な い 。,16
彼 は ちょうど 今 帰宅 し た ところ だ 。,10
その ドレス が 彼女 に は 一番 よく 似合 っ た 。,12
この 家 は 地震 に 耐え ま す か 。,10
言 う の は た易 い が 、 行 う の は 難し い 。,15
彼女 は 英語 を 話せ る よう に な ろ う と 骨 を 折 っ た 。,18
私 は 成人 の 日 に 人々 の 色 とりどり の 着物 を 見 る の が 好き で す 。,21
この 本 は おもしろ く も あ り 、 また ため に も な る 。,16
この ネクタイ は あなた の シャツ に とても 似合 い ま す よ 。,14
雨 が 降 り 出 す と いけ な い から 傘 を 持 っ て 行 き なさ い 。,21
君 は どれ ほど 日本 に い ま す か 。,11
だれ も ほら あな を 見つけ 出 す こと は でき な かっ た 。,15
彼 ら は 約束 を 守 ら な かっ た 。,11
彼 は 福田 派 に 属 し て い ま し た 。,13
彼 は 病気 で 来 られ ま せ ん 。,10
輸入 規制 は 最近 だいぶ 緩め られ た 。,9
この 靴 は 彼女 の もの だ 。,8
総理 大臣 は 彼 を 外務 大臣 に 任命 し た 。,12
そもそも 君 が 来 た と は 驚 い た 。,11
我々 の 問題 は 彼 と いかに 連絡 を と る か だ 。,14
政治 家 と し て お 金 を 受け取 る の は 時 と し て 白黒 つけ にく い こと も あ る 。,25
たとえ 今回 は うま く い か な く て も もう 一 度 機会 が あ る 。,19
私 は 彼女 に 行 か な い よう に と 言 っ た 。,15
彼女 は 母親 似 で す 。,7
私 は アメリカ 経由 で ヨーロッパ へ 行 っ た 。,11
彼 は その 大きな 犬 に 向か っ て 石 を 投げ た 。,14
あの プレイ ボーイ と 結婚 する の は ブロンド の 女の子 か 、 ブルーネット の 女の子 か 五 分 五 分 と い っ た ところ だ 。 どちら も きれい だ から 。,34
１０ 年 振り の 最悪 の 嵐 だ 。,9
我々 は 皆 １ 時間 いくら で 働 い た 。,11
もし 我々 が 最終 列車 に 乗 り 遅れ る なら ば 、 どう する べ き だ ろ う か 。,22
その 島 に 着 く こと は 彼 ら に は 難し かっ た 。,15
天気 次第 だ と 私 は 思 う 。,9
実 の あ る 勉強 を し た の で 、 彼 の 平均 点 は 驚 く ほど 上が り ま し た 。,25
彼 が すぐ そこ へ 行 っ て は どう か と 私 は 提案 し た 。,18
すべて を 考慮 する と 、 彼 ら に は もう １ 度 機会 が 与え られ る べ き だ 。,22
僕 も じゅっぷん くらい で 行 き ま す から 。,11
池 の 周囲 は 木 で 囲 ま れ て い た 。,13
彼 は ポケット に 手 を 突っ込 ん で ゲート の そば に 立 っ て い た 。,19
トム は 勉強 に まじめ で な い 。,9
俺 は 関係 無 い 、 イコール 、 い な く て い い 。 だ から 、 ここ から 出 て い く 何 と 言 わ れ よう と も ！,33
私 たち は 耳 で 音楽 を 聴 く 。,10
私 は 悲劇 より 喜劇 の 方 が 好き で す 。,12
彼 ら は 私 の 提案 に 強 く 反対 し て い る 。,15
彼 は あまり に も 多量 の ビール を 飲 む 。,12
万 一 明日 雨 だっ た ら 、 次 の 晴天 の 日 まで 出発 を 延ば し ま す 。,21
もう 八 時 な の で あなた は すぐ に 学校 に 行 か な く て は いけ な い と 思 う 。,25
同情 ほど たいせつ な もの は な い 。,9
最低 １ 時間 前 に は カウンター へ いらっしゃ っ て くださ い 。,14
その 事実 を 知 っ て い る の は 彼 ら だけ だ 。,15
こんな 人気 の な い ところ で 一体 何 を し て い る の ？,16
明確 さ が 一番 大事 で す 。,8
彼 に 嘘 など つ か な けれ ば よ かっ た 。 二 度 と 彼 の 顔 を まとも に 見 られ な い 。,27
だれ が その 損害 を 償 う の で す か 。,12
明日 より は むしろ 今日 い き た い 。,10
彼 は 手伝 う こと すら せ ず に 私 の そば に 立 っ て い た 。,19
彼 に は 本当 の 病名 を 知 ら せ な い で 下さ い 。,16
学 ぶ に 遅 すぎ る こと なし 。,9
彼 の 発言 は 混乱 を 引き起こ し た 。,10
学生 は 各々 順番 に 卒業 証書 を 受け取 っ た 。,12
私 は 京都 に 行 っ た こと が あ る 。,12
この 小説 は 作家 の 最高 の 出来栄え を 示 し て い る よう だ と 思 う 。,20
ラジオ の 音 を 小さ く し て くれ ま せ ん か 。,14
報告 書 が いく つ か 見当た ら な かっ た 。,12
案の定 、 幽霊 は バルコニー に 現れ た 。,9
勤勉 と すばらし い ビジネス 感覚 に よ り 、 彼女 は 裕福 に な っ た 。,18
一人 で 出来 る よ 。,6
私 達 は 霧 の 中 で 迷 っ た 。,11
お 名前 を お 願 い し ま す 。,10
太陽 が 照り 輝 い て い る 。,9
この 村 に は たくさん 老人 が い ま す 。,11
家族 生活 に 見 られ る もう 一 つ の 変化 は 、 両親 の 子供 に 対 する 接 し 方 で あ る 。,26
秋 に は 木々 の 葉 は 茶色 に 変わ り ま す 。,14
脳 の 構造 は 複雑 だ 。,7
私 は 彼女 に 自分 の カメラ を 貸 し た 。,12
僕 は その 問題 を 解 く の に ２ 時間 かか っ た 。,15
私 は おじ を 見送り に 駅 まで 行 っ て き た ところ だ 。,16
この 鍵 で 彼 の 部屋 に 入れ ま す 。,11
弟 が 昨晩 恐ろし い 夢 を 見 た と 言 っ て い る 。,16
彼 は 自分 の 成功 を 幸運 の おかげ だ と 考え て い る 。,16
どう 、 調子 は ？,5
猫 が い な く な る と ネズミ たち が 遊び だ す 。,15
彼 は 信頼 でき る 人 で 、 責任 感 が 強 い 。,14
インフルエンザ に かか っ て しま っ た 。,9
彼女 の たった 一 つ の 関心 事 は 金 を ため る こと だ 。,16
子供 達 は その 手品 を 面白 が っ た 。,11
すっぴん は 恥ずかし い の で あまり 見 な い で 下さ い 。,14
彼女 は ま も な く 病気 から 回復 する で しょ う 。,14
心配 する な 。 事態 は 好転 し て い る 。,12
私 に は 文通 する 友人 が い る 。,10
めんどり は 巣 で 卵 を 抱 い て い た 。,12
子供 達 が 庭 を ぐるぐる 回 っ て い た 。,12
その ふた つ の 理論 の 間 に は 、 非常 に 大きな ちがい が あ る 。,18
彼 の 科学 的 な 発見 は 多く の 謎 を 解き明か し た 。,15
いま に 誰 も 相手 に し て くれ な く な る よ 。,15
きのう 私 は 日本 中 を サイクリング 旅行 し て い る ２人 の アメリカ 人 に 出会 っ た 。,21
ええ 、 行 く べ き だ と 思 い ま す 。,13
多く の 移民 の グループ が アメリカ の 社会 に 同化 さ れ た 。,15
その 映画 を そちら で や っ て い た ら 、 ぜひ 見 た 方 が い い で す よ 。,23
学生 は 遅刻 し な い よう に す べ き だ 。,13
あたり に 誰 も い な い 。,8
この 返答 は ほとんど 脅迫 に 近 い 。,9
知事 の 演説 は 記者 団 に 向け て 行 わ れ た 。,14
どう し て も 私 は 彼 の 名 が 思い出せ な かっ た 。,15
日光 で 看板 の 文字 が あせ た 。,9
私 は 劇場 で とても 背 の 高 い 人 の 後ろ に 座 っ た 。,17
あなた は その 提案 に 賛成 で す か 。,10
まず 第 １ に 、 雑貨 店 を 経営 する に は 資金 が 不 十分 だ 。,18
この 問題 に 関 し て 何 か 言 い た い こと が あ り ま す か 。,20
カップ ケーキ 型 に 、 ペーパー カップ を 並べ ま す 。,12
道 案内 し て 頂 き 、 ありがとう ござ い ま す 。,13
学生 の ほとんど 全員 英語 が 好き だ 。,9
子供 は よく 空想 の 世界 に い る 。,10
もう 少し ビーフ を いかが で す か 。,9
この 本 の ペーパー バック 版 は あ り ま す か 。,13
君 は 鍵 を なく す なん て 不 注意 だっ た ね 。,14
彼 は その 悲報 を 取り乱 さ ず に 聞 い た 。,13
少年 は エンピツ を とが ら せ て お く の が 好き だっ た 。,16
英語 を 話 す こと を 向上 さ せ る こと が 、 彼 の 留学 の 目的 らし い ね 。,22
市内 地図 が ほし い の で す が 。,10
こんな 余計 な 機能 な ん で つけ た ん だ ろ う 。,14
クッキー を どうぞ 自由 に 召し上が っ て 下さ い 。,11
その 患者 は 重態 だ 。,6
脇腹 が 少し 痛 い 。,6
雪 が 降 っ て い た けれど も 外 は あまり 寒 く な かっ た 。,18
この 犬 が この 町 で は 一番 大き い ん で す 。,14
彼 が 今日 あ る の も 親 の 七光り さ 。,12
その 電車 に 乗 り 遅れ な い 限り 、 そこ へ 間に合 っ て 着 く で しょ う 。,21
審判 は 彼 を 勝者 と 認め た 。,9
一 塁 手 は 、 走 っ て き た 打者 に タッチ し アウト を 取 っ た 。,20
「 新年 お めでと う ！ 」 「 あなた も ！ 」,12
彼 は 私 の 古 い 友達 で す 。,10
それ は ジャック の せい で は な い 。,10
試合 は 雨天 決行 で す 。,7
昼食 を 食べ て い る とき 電話 が 鳴 っ た 。,13
私 は 喜び で 我 を 忘れ た 。,9
老齢 人口 は 、 健康 管理 に ますます 多く の 出費 が 必要 と な る だ ろ う 。,20
父親 は しぶしぶ 娘 の 結婚 に 同意 し た 。,11
わたし たち は 、 あなた の 援助 を 切望 し て い ま す 。,15
私 は 彼 を 散歩 に 連れ出 し た 。,10
少し だけ 痛 い で す 。,7
なん の 物音 も 聞こえ な かっ た 。,9
フロント の 番号 は 一番 で す 。,8
ま も な く 私 たち は 真相 を 知 っ た 。,13
彼 ら は 、 鳥取 に 行 っ た 。,10
